,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
1350600,3,521.37,0.0,0.0,0.0,0.0
1779099,3,3767.3,87295.85,83528.54,0.0,0.0
5563726,1,9110884.44,9110884.44,0.0,0.0,9110884.44
1769457,0,4144.11,6133117.9,6137262.01,165730.08,161585.97
1030587,4,4582074.51,4582074.51,0.0,0.0,0.0
6273203,1,654250.76,654250.76,0.0,1218721.44,1872972.21
6197607,0,7259.21,3842582.17,3849841.38,54716.4,47457.19
6020329,1,1433038.32,1433038.32,0.0,116466.92,1549505.24
6039811,1,4505012.56,4505012.56,0.0,0.0,4505012.56
1025193,4,1215297.01,1215297.01,0.0,0.0,0.0
6362358,4,21960.02,21960.02,0.0,0.0,0.0
5182741,3,6202.78,0.0,0.0,0.0,0.0
3542877,4,10000000.0,10175597.64,175597.64,0.0,0.0
6296245,1,329055.47,329055.47,0.0,0.0,329055.47
2788264,4,45053.05,45053.05,0.0,0.0,0.0
1320964,1,7563536.91,7563536.91,0.0,667243.49,8265310.34
6020331,1,4152435.91,4152435.91,0.0,0.0,4152435.91
697683,3,59951.0,456186.63,396235.63,0.0,0.0
5693298,1,70622.64,0.0,0.0,644400.31,715022.95
997009,1,84209.9,43793.75,0.0,864758.42,948968.32
6272970,4,709950.57,709950.57,0.0,0.0,0.0
1909753,3,9435.93,12136.0,2700.07,0.0,0.0
6362355,1,444766.43,444766.43,0.0,0.0,444766.43
3041084,4,451193.86,49838.0,0.0,0.0,451193.86
1030380,1,89014.32,89014.32,0.0,330651.68,419666.0
5855334,0,159621.06,3515227.62,3674848.68,5013732.22,4854111.16
506034,3,2216.01,5270.79,3054.78,0.0,0.0
1293870,4,3263443.15,3263443.15,0.0,0.0,0.0
193766,1,48375.02,48375.02,0.0,374803.26,658520.33
5988247,4,724264.21,724264.21,0.0,0.0,0.0
4388724,4,82648.3,82648.3,0.0,0.0,0.0
6168720,1,2763025.35,2763025.35,0.0,74021.98,2837047.33
5664254,1,59996.12,59996.12,0.0,0.0,59996.12
6040210,1,321307.31,321307.31,0.0,716857.2,1038164.5
1932235,4,455709.8,455709.8,0.0,0.0,0.0
556508,4,489767.32,489767.32,0.0,0.0,0.0
4785682,4,2231580.5,2231580.5,0.0,0.0,0.0
3299060,1,104276.63,0.0,0.0,3564563.77,3813016.26
3193185,4,793886.87,793886.87,0.0,0.0,0.0
1954967,1,194607.24,0.0,0.0,3242432.5,4218538.73
6020277,1,830991.53,830991.53,0.0,48795.65,879787.17
616561,4,865948.49,865948.49,0.0,0.0,0.0
786817,1,2730.91,42733.0,40002.09,1806922.67,1809653.57
6362525,1,123146.28,123146.28,0.0,0.0,123146.28
6362606,4,303846.74,303846.74,0.0,0.0,0.0
704663,1,112562.54,30133.0,0.0,0.0,0.0
1804729,1,285918.58,7078.0,0.0,0.0,285918.58
6261064,4,564263.94,564263.94,0.0,0.0,0.0
755100,0,11039.52,5063666.05,5074705.57,193343.72,182304.21
6362486,4,59677.48,59677.48,0.0,0.0,0.0
6258968,4,306675.37,306675.37,0.0,0.0,0.0
911854,1,29988.0,29988.0,0.0,0.0,29988.0
6260691,0,394558.12,100.0,394658.12,0.0,0.0
3464485,3,5672.7,30291.0,24618.3,0.0,0.0
6037806,1,2254718.25,2254718.25,0.0,123702.38,2378420.62
5033183,1,10000000.0,10000000.0,0.0,350562.51,10350562.51
3960298,4,3731378.32,3731378.32,0.0,0.0,0.0
2382160,4,152961.49,152961.49,0.0,0.0,0.0
2011855,1,119297.8,69405.0,0.0,2815484.68,2934782.48
5109304,1,384508.46,0.0,0.0,849846.93,1234355.39
5048175,4,3602864.49,0.0,0.0,4414700.51,8017565.0
1215215,3,28409.58,29185.71,776.13,0.0,0.0
263626,0,65771.51,30.0,65801.51,1023087.41,1295524.69
4895069,1,98736.52,98736.52,0.0,0.0,98736.52
3993353,1,90099.23,0.0,0.0,316590.8,406690.03
1030344,1,3156421.43,3156421.43,0.0,181440.45,3337861.88
3849522,4,15863.7,57971.0,42107.3,0.0,15863.7
2496317,1,209554.04,103300.0,0.0,90379.02,250281.84
5699572,4,50722.16,50722.16,0.0,0.0,0.0
3204379,1,7818.07,81588.6,73770.53,72994.05,80812.13
135163,0,67998.85,4086616.37,4154615.23,772260.0,149841.78
6082010,1,5087422.03,5087422.03,0.0,16628.06,5104050.09
5722955,1,269426.99,30483.0,0.0,61110.97,330537.96
1023030,1,1388951.5,1388951.5,0.0,459273.45,1848224.95
911853,4,29988.0,29988.0,0.0,0.0,0.0
5787458,1,116518.08,10340.0,0.0,1230458.33,1346976.41
1313948,1,356609.72,41246.0,0.0,511374.7,867984.42
2835193,4,1555087.36,9017.0,0.0,252943.2,1808030.56
6262269,4,40873.25,40873.25,0.0,0.0,0.0
1326255,4,439679.1,0.0,0.0,638651.56,1078330.66
3790847,0,159195.6,43452.0,202647.6,2290739.57,2131543.97
3004847,4,398671.31,5061.0,0.0,35063.98,433735.28
1760487,0,280402.09,7572403.81,7852805.9,845319.96,564917.87
6358710,4,280258.44,280258.44,0.0,0.0,0.0
2356301,0,134881.13,2276801.35,2411682.48,576542.71,441661.58
6362617,1,6311409.28,6311409.28,0.0,68488.84,6379898.11
1639179,4,2498837.82,2498837.82,0.0,0.0,0.0
5729814,3,25985.68,16500.0,0.0,0.0,0.0
1030444,1,1282971.57,1282971.57,0.0,392604.6,1675576.17
5112933,1,52401.29,25450.0,0.0,0.0,52401.29
1724550,4,1697093.54,1697093.54,0.0,0.0,0.0
1406754,4,1257567.74,0.0,0.0,6130082.06,7387649.8
3855278,1,101515.68,101515.68,0.0,0.0,101515.68
4869483,1,6461.82,0.0,0.0,306341.67,312803.49
3169968,3,10757.64,2000.0,0.0,0.0,0.0
5025311,1,275082.0,275082.0,0.0,0.0,275082.0
6127441,4,10000000.0,12629417.41,2629417.41,0.0,0.0
5016531,1,138122.03,0.0,0.0,190970.64,329092.67
6070955,0,50602.45,9831350.18,9881952.63,878804.31,828201.87
6051520,4,7078157.11,7078157.11,0.0,0.0,0.0
61975,0,214353.04,1690185.06,1904538.1,248891.06,351421.93
1026682,3,3132.59,90465.23,87332.64,0.0,0.0
5179013,4,2056779.24,2056779.24,0.0,0.0,0.0
6009605,4,5049594.33,5049594.33,0.0,0.0,0.0
2603541,0,407021.14,761454.98,1168476.12,2046237.84,1699173.0
5251816,0,626057.3,3421220.24,4047277.54,716181.17,90123.88
5737404,1,176820.26,24063.0,0.0,270517.93,447338.19
4370777,1,2081051.56,2081051.56,0.0,3480217.18,5561268.74
4199653,1,1754597.44,1754597.44,0.0,354948.04,2109545.48
3072494,1,38784.6,50258.0,11473.4,88168.44,126953.04
1676346,1,172141.95,51406.0,0.0,1522986.17,1695128.11
6134772,0,209790.49,20762.0,230552.49,826120.71,616330.22
4379519,4,225301.45,225301.45,0.0,0.0,0.0
4097175,0,331262.48,470.0,331732.48,0.0,0.0
3363357,3,17187.09,0.0,0.0,0.0,0.0
6014708,1,422261.63,422261.63,0.0,872573.61,1294835.24
6082011,4,48734.24,48734.24,0.0,0.0,0.0
3803143,1,7133.97,7133.97,0.0,123209.16,130343.13
5838707,3,19651.37,251648.96,231997.59,0.0,0.0
6349483,4,1305754.09,1305754.09,0.0,0.0,0.0
3816155,1,22989.71,0.0,0.0,1093380.83,1116370.55
2380426,1,660746.19,660746.19,0.0,935791.84,1596538.03
4873047,1,470619.89,0.0,0.0,1751794.52,2222414.41
1030538,1,479892.04,479892.04,0.0,1600079.29,2079971.33
2896373,3,27942.45,0.0,0.0,0.0,0.0
1068864,3,5521.12,51674.0,46152.88,0.0,0.0
5310379,1,109978.7,6871.0,0.0,246963.84,356942.54
6281827,4,114627.08,114627.08,0.0,0.0,0.0
896003,4,506867.52,506867.52,0.0,0.0,0.0
807343,0,44858.85,18990236.99,19035095.85,4111332.73,4066473.88
5996416,1,204030.2,204030.2,0.0,0.0,204030.2
1070080,4,6351930.74,6351930.74,0.0,0.0,0.0
4388540,1,271150.29,271150.29,0.0,105282.66,376432.95
4388767,1,4895343.33,4895343.33,0.0,286035.4,5181378.73
5987935,1,6370726.84,6370726.84,0.0,49570.47,6420297.31
2801115,4,1123561.68,1123561.68,0.0,0.0,0.0
3604713,4,84196.79,84196.79,0.0,0.0,0.0
5155923,1,251199.91,251199.91,0.0,0.0,251199.91
3481362,1,132911.41,19846.0,0.0,238036.52,370947.93
6357390,4,10000000.0,37418265.31,27418265.31,0.0,0.0
1030558,1,3243092.91,3243092.91,0.0,1299786.59,4542879.5
969,4,1277212.77,1277212.77,0.0,0.0,0.0
6276601,1,134293.12,134293.12,0.0,5256422.7,5390715.81
2801116,1,1123561.68,1123561.68,0.0,0.0,1123561.68
2065162,1,432875.58,1078.0,0.0,111429.1,544304.68
3341126,1,244254.14,0.0,0.0,258172.55,502426.7
6311064,1,57407.34,11347.0,0.0,14024265.72,14081673.06
1030414,1,14017.38,14017.38,0.0,0.0,14017.38
4706482,1,398219.08,398219.08,0.0,0.0,398219.08
597259,3,10671.08,0.0,0.0,0.0,0.0
566149,4,146127.1,146127.1,0.0,0.0,0.0
3768455,3,3560.03,50226.0,46665.97,0.0,0.0
5655326,0,104858.57,24361.0,129219.57,138724.11,33865.54
5668039,0,343282.34,55188.0,398470.34,1040238.8,696956.45
3978071,3,8569.35,0.0,0.0,0.0,0.0
5267586,1,153428.06,288173.0,134744.94,4218353.99,4085305.03
6233287,1,335071.5,335071.5,0.0,0.0,335071.5
2885673,0,145599.9,5970339.16,6115939.06,379038.4,233438.51
2,4,181.0,181.0,0.0,0.0,0.0
1270998,3,8455.0,191940.22,183485.22,0.0,0.0
1030537,4,479892.04,479892.04,0.0,0.0,0.0
2239342,4,736680.94,30012.0,0.0,75719.35,812400.29
1030569,4,400157.86,400157.86,0.0,0.0,0.0
1749153,1,222717.26,0.0,0.0,573816.94,796534.2
6202393,1,1070031.6,1070031.6,0.0,8950696.17,10020727.77
4359161,3,6962.07,5249.0,0.0,0.0,0.0
2695881,3,3975.06,372535.78,368560.71,0.0,0.0
5964742,1,4160888.06,4160888.06,0.0,367689.67,4528577.73
6279186,1,44482.33,44482.33,0.0,0.0,44482.33
888168,1,257547.02,0.0,0.0,917498.65,1175045.66
6030597,1,87167.88,87167.88,0.0,421005.27,508173.15
6014228,4,231894.75,25644.0,0.0,202654.11,434548.86
5190387,0,257036.67,3353244.93,3610281.6,409537.73,152501.07
2102251,4,767755.17,767755.17,0.0,0.0,0.0
1059550,4,142336.65,142336.65,0.0,0.0,0.0
4947507,1,135822.43,0.0,0.0,548981.9,684804.33
2920296,3,8649.51,21067.0,12417.49,0.0,0.0
6204768,1,14093.48,13084.0,0.0,660190.99,674284.48
4912415,4,14279.89,14279.89,0.0,0.0,0.0
6018699,1,1138384.29,1138384.29,0.0,0.0,1138384.29
1059552,4,306833.41,306833.41,0.0,0.0,0.0
2568536,4,1232019.13,30382.0,0.0,0.0,1232019.13
5988000,1,438983.45,438983.45,0.0,26861.84,465845.29
4377766,4,6558087.93,6558087.93,0.0,0.0,0.0
2801123,4,211628.75,211628.75,0.0,0.0,0.0
3354563,4,511415.72,0.0,0.0,578783.4,1090199.13
3925373,3,16328.89,0.0,0.0,0.0,0.0
5994344,4,267564.83,267564.83,0.0,0.0,0.0
3611915,3,12557.95,0.0,0.0,0.0,0.0
5996378,1,671406.79,671406.79,0.0,102024.04,773430.83
6201025,1,28284.88,28284.88,0.0,477021.43,505306.31
6280084,4,228751.77,228751.77,0.0,0.0,0.0
37078,3,11137.07,0.0,0.0,0.0,0.0
6036623,4,815297.9,815297.9,0.0,0.0,0.0
1912635,0,192863.79,54218.0,247081.79,0.0,0.0
1511327,1,99168.97,99168.97,0.0,360.3,99529.27
6278030,4,2666139.51,2666139.51,0.0,0.0,0.0
6064087,4,4553004.39,4553004.39,0.0,0.0,0.0
2868091,0,13014.75,2551.0,15565.75,2100.89,0.0
1932207,4,176273.29,176273.29,0.0,0.0,0.0
6234501,0,355077.74,0.0,355077.74,3149408.32,2794330.58
1224947,4,57512.29,57512.29,0.0,0.0,0.0
1932234,1,351332.16,351332.16,0.0,0.0,351332.16
1021951,4,202978.65,0.0,0.0,2122336.55,2325315.19
3960282,1,2324907.08,2324907.08,0.0,157275.18,2482182.26
3513612,4,827895.1,10174.0,0.0,944993.05,1772888.16
2213218,1,8607089.62,8607089.62,0.0,457121.57,9064211.19
3267602,3,20862.64,200171.0,179308.36,0.0,0.0
6281789,4,130777.09,130777.09,0.0,0.0,0.0
1125570,3,38983.13,705451.0,666467.87,0.0,0.0
4368369,4,1085637.56,1085637.56,0.0,0.0,0.0
6276582,4,107246.03,107246.03,0.0,0.0,0.0
178466,0,300796.75,12046241.31,12347038.06,1441248.69,1393606.9
6273188,4,438394.67,438394.67,0.0,0.0,0.0
5841056,1,4257337.62,4257337.62,0.0,3108.24,4260445.86
3231723,3,7054.43,42728.69,35674.26,0.0,0.0
1222227,3,10419.61,1168.0,0.0,0.0,0.0
1030477,4,79441.66,79441.66,0.0,0.0,0.0
3569774,3,3361.14,0.0,0.0,0.0,0.0
6231088,1,369306.87,369306.87,0.0,786338.72,1155645.58
2886222,1,286536.95,0.0,0.0,5988963.37,6275500.32
3010836,1,170985.2,0.0,0.0,2675985.88,2846971.08
5230944,1,339596.07,0.0,0.0,12110232.0,12449828.07
3036316,3,2899.42,0.0,0.0,0.0,0.0
5704605,1,505571.43,505571.43,0.0,167528.29,673099.71
6027399,1,2859010.61,2859010.61,0.0,0.0,2859010.61
1511353,1,29832.81,29832.81,0.0,82642.62,112475.43
4382521,3,13073.4,0.0,0.0,0.0,0.0
2624131,1,363240.27,0.0,0.0,681084.43,1044324.7
803003,1,550465.05,163700.64,0.0,639539.95,1190005.0
5330830,1,251681.85,0.0,0.0,384768.17,636450.03
5284038,3,29380.57,249757.92,220377.35,0.0,0.0
1785493,4,705990.71,0.0,0.0,5436771.6,6142762.31
1442652,3,2239.85,0.0,0.0,0.0,0.0
4191542,0,327232.46,8370983.32,8698215.79,559602.31,232369.85
3426465,1,317084.96,7220.0,0.0,216817.62,533902.58
1059590,4,186227.75,186227.75,0.0,0.0,0.0
4839763,3,17293.7,0.0,0.0,0.0,0.0
6202290,1,1158373.23,1158373.23,0.0,4318604.9,5476978.13
6292363,1,113336.41,113336.41,0.0,0.0,113336.41
909876,1,215798.41,26250.0,0.0,0.0,215798.41
836172,3,9250.05,94574.0,85323.95,0.0,0.0
6118832,1,266546.68,266546.68,0.0,0.0,266546.68
6168502,1,353785.26,353785.26,0.0,0.0,353785.26
5293934,1,228309.84,20039.0,0.0,0.0,228309.84
6040335,4,882637.83,882637.83,0.0,0.0,0.0
6286326,4,227994.78,227994.78,0.0,0.0,0.0
5340126,3,19651.75,49605.0,29953.25,0.0,0.0
5796814,1,158726.97,0.0,0.0,2733086.96,2891813.93
535331,1,193646.85,0.0,0.0,1584289.82,1777936.67
1059629,1,904124.58,904124.58,0.0,700603.93,1604728.51
3618412,1,27059.86,27059.86,0.0,361553.44,388613.29
353607,1,131087.72,0.0,0.0,10714624.75,10845712.47
6207689,1,288263.38,288263.38,0.0,67081.67,355345.05
6037439,3,14455.68,20912.0,6456.32,0.0,0.0
3146617,1,282997.98,178438.0,0.0,0.0,282997.98
1030447,4,174923.28,174923.28,0.0,0.0,0.0
335528,3,11057.8,0.0,0.0,0.0,0.0
1511348,4,14016.65,14016.65,0.0,0.0,0.0
3960341,1,3043141.07,3043141.07,0.0,112602.16,3155743.23
2302,1,235238.66,235238.66,0.0,0.0,235238.66
5922717,1,536433.5,536433.5,0.0,3603723.8,4140157.3
1030565,4,193663.9,193663.9,0.0,0.0,0.0
6065317,1,159724.42,159724.42,0.0,1148566.96,1308291.39
3275475,1,166960.07,0.0,0.0,1282495.0,1449455.08
2052000,0,83210.81,18495804.09,18579014.9,202719.73,119508.92
1517793,3,59.41,19098.5,19039.09,0.0,0.0
3040884,1,121614.55,0.0,0.0,826854.52,948469.07
2520585,0,62261.2,4186404.21,4248665.41,467677.71,405416.51
2007617,0,141256.58,26316.0,167572.58,9177524.56,9036267.98
1030635,4,42659.39,42659.39,0.0,0.0,0.0
5611285,3,70614.72,15835.0,0.0,0.0,0.0
1067357,1,49571.87,49571.87,0.0,312586.22,362158.08
1268133,1,60646.82,60646.82,0.0,43264.78,103911.6
5188065,1,200419.12,200419.12,0.0,4027748.6,4228167.73
6061807,4,705647.68,705647.68,0.0,0.0,0.0
6205438,1,10000000.0,10000000.0,0.0,211048.11,10211048.11
5541848,1,6085.3,6085.3,0.0,1219255.67,1225340.97
1059660,4,120232.13,120232.13,0.0,0.0,0.0
6281505,1,398045.73,398045.73,0.0,0.0,398045.73
6114211,1,205237.32,183838.44,0.0,1783240.74,1988478.06
6357393,1,10000000.0,10000000.0,0.0,131207.41,10131207.41
1030639,4,62134.33,62134.33,0.0,0.0,0.0
3132354,4,968651.23,968651.23,0.0,0.0,0.0
149954,0,160020.29,194030.0,354050.29,0.0,0.0
6010956,1,3965182.83,3965182.83,0.0,199484.14,4164666.97
4363396,3,6939.98,0.0,0.0,0.0,0.0
5242019,3,19043.3,52748.58,33705.28,0.0,0.0
4516024,1,441873.49,441873.49,0.0,0.0,441873.49
2275478,1,317473.08,0.0,0.0,3097697.87,3415170.96
4466441,0,468060.73,355090.0,823150.73,10508668.75,10040608.01
5097428,1,59148.21,0.0,0.0,248581.62,307729.83
6272928,4,24366.07,24366.07,0.0,0.0,0.0
3701934,4,2392482.86,2392482.86,0.0,0.0,0.0
1939155,1,452804.42,452804.42,0.0,4020.0,0.0
243393,3,963.5,682.0,0.0,0.0,0.0
196800,4,975224.6,0.0,0.0,4472271.67,5447496.28
4188606,4,9973371.34,1053.0,0.0,0.0,9973371.34
5187821,1,7677120.59,7677120.59,0.0,14712164.85,22389285.44
611268,1,220928.26,20198.0,0.0,465346.37,686274.63
5517872,1,259820.39,259820.39,0.0,32888.78,292709.17
456826,1,90916.46,214963.26,124046.8,0.0,90916.46
6284442,1,1467987.57,1467987.57,0.0,0.0,1467987.57
2155337,1,90346.05,90346.05,0.0,532789.09,623135.14
1030501,4,157494.6,157494.6,0.0,0.0,0.0
3188014,1,806850.06,806850.06,0.0,2045274.33,2852124.39
4048055,3,3520.01,0.0,0.0,0.0,0.0
2600917,1,58534.06,72041.0,13506.94,9273754.89,9332288.95
1915203,1,204951.37,204951.37,0.0,1901998.22,2106949.59
1431440,1,375141.86,375141.86,0.0,124753.19,252008.88
6112702,4,377038.53,377038.53,0.0,0.0,0.0
6169107,1,400309.33,11305.0,0.0,29117.98,429427.31
6019721,1,145482.09,145482.09,0.0,1686412.37,1831894.45
3741797,4,601222.02,601222.02,0.0,0.0,0.0
6064034,4,1380940.73,1380940.73,0.0,0.0,0.0
3917720,0,215964.2,2227.0,218191.2,0.0,0.0
1754177,1,135887.91,10058.0,0.0,289857.93,425745.84
2075459,0,74504.71,294706.03,369210.74,770440.06,695935.35
4667,4,169941.73,169941.73,0.0,0.0,0.0
4487624,3,23580.73,0.0,0.0,0.0,0.0
218750,4,492541.01,0.0,0.0,563144.98,1055685.99
6122464,1,3707342.38,3707342.38,0.0,558618.2,4265960.58
6148226,3,5681.92,68413.31,62731.39,0.0,0.0
2826946,1,9960382.4,9960382.4,0.0,95048.58,10055430.98
3193217,4,333082.71,333082.71,0.0,0.0,0.0
260067,1,92474.53,719736.04,627261.51,309765.01,126640.88
1689364,0,260384.41,16320508.96,16580893.37,783189.32,522804.9
5674461,1,190505.29,40039.0,0.0,89913.24,280418.53
5563710,1,10000000.0,10000000.0,0.0,0.0,10000000.0
5316140,1,362946.9,0.0,0.0,438662.73,802129.3
3997341,1,40043.74,40043.74,0.0,1462828.02,1502871.76
549339,0,60494.1,1290.0,61784.1,0.0,0.0
6228606,1,347417.63,2482.0,0.0,1968447.12,2315864.75
1030536,1,2949339.09,2949339.09,0.0,167663.32,3117002.41
4340767,0,133619.16,5622288.98,5755908.14,13065664.31,12932045.15
1578715,3,12071.13,28278.66,16207.53,0.0,0.0
6065299,1,150929.12,150929.12,0.0,136233.24,287162.36
1238987,1,218667.4,68492.0,0.0,6417682.85,6636350.25
6006726,1,2828068.73,2828068.73,0.0,102766.8,2930835.53
1720435,3,4983.92,0.0,0.0,0.0,0.0
2632659,1,190554.26,0.0,0.0,2170938.31,2361492.57
6020273,1,125153.57,125153.57,0.0,7517.14,132670.71
2776446,1,51302.31,1287.0,0.0,471814.17,523116.47
4046302,1,264058.41,264058.41,0.0,3298139.38,3562197.79
6039803,1,2755588.11,2755588.11,0.0,2758109.87,5513697.98
6203884,1,185683.35,154286.0,0.0,527330.87,713014.22
1070136,4,99793.9,99793.9,0.0,0.0,0.0
1068199,1,232955.25,0.0,0.0,2433389.75,2666345.0
1721574,0,94640.03,7957995.01,8052635.05,459087.79,364447.76
6201469,1,763170.76,763170.76,0.0,452739.47,1215910.23
5187820,4,7677120.59,7677120.59,0.0,0.0,0.0
2155336,4,90346.05,90346.05,0.0,0.0,0.0
6272951,1,367631.15,367631.15,0.0,0.0,367631.15
6362585,1,0.0,0.0,0.0,267522.87,267522.87
2382141,1,288148.22,288148.22,0.0,257719.2,545867.42
1030615,4,1321091.25,1321091.25,0.0,0.0,0.0
2430223,1,93423.61,22203.0,0.0,594875.2,688298.82
4848348,3,10388.07,0.0,0.0,0.0,0.0
74993,0,235249.03,14544.0,249793.03,58204.69,0.0
1412766,1,160560.99,2146.0,0.0,1241041.69,1401602.68
6166545,4,407907.34,407907.34,0.0,0.0,0.0
6207264,1,1249721.72,1249721.72,0.0,62174.21,1311895.93
1030356,1,394388.09,394388.09,0.0,1260564.49,1654952.58
687403,4,32382.96,32382.96,0.0,0.0,0.0
4879503,1,142371.66,0.0,0.0,240424.36,382796.03
2450062,3,6338.98,0.0,0.0,0.0,0.0
6161091,1,29473.67,29473.67,0.0,32212.58,61686.25
2989166,1,393456.7,1555.0,0.0,41056.34,434513.04
629646,0,123673.14,5800.0,129473.14,154.0,0.0
5334271,1,55233.23,21487.0,0.0,0.0,55233.23
6272552,4,662104.87,662104.87,0.0,0.0,0.0
6039271,1,286803.74,10853.34,0.0,7133080.79,7419884.53
4348412,4,2019508.99,2019508.99,0.0,0.0,0.0
4874238,1,222450.72,103164.0,0.0,0.0,222450.72
2204992,3,2259.04,0.0,0.0,0.0,0.0
2975526,1,273821.76,273821.76,0.0,0.0,273821.76
5762775,4,436757.76,436757.76,0.0,0.0,0.0
4559440,1,434386.36,0.0,0.0,865931.0,1300317.35
1884086,1,5129.41,49805.0,44675.59,116098.9,121228.31
276060,1,203774.46,137604.6,0.0,622523.11,1375876.44
6186777,4,2747.85,2747.85,0.0,0.0,0.0
2989468,3,13948.57,99660.25,85711.68,0.0,0.0
2660459,0,174688.82,1119.0,175807.82,344490.09,169801.27
2761649,4,1650168.9,1650168.9,0.0,0.0,0.0
1059567,1,1767112.66,1767112.66,0.0,1807813.82,3574926.48
5757138,1,76829.49,50005.0,0.0,0.0,76829.49
786588,3,8713.34,128047.66,119334.32,0.0,0.0
4125379,3,21013.18,0.0,0.0,0.0,0.0
5996375,4,5475018.52,5475018.52,0.0,0.0,0.0
6001563,1,426173.04,426173.04,0.0,0.0,426173.04
474967,1,3477438.49,3477438.49,0.0,0.0,3477438.49
5597311,1,201247.25,201247.25,0.0,1296099.23,1497346.48
5962323,4,20842.92,20842.92,0.0,0.0,0.0
4526373,1,178204.18,293941.0,115736.82,1385842.95,1564047.12
6333195,1,912950.54,912950.54,0.0,2316416.53,3229367.07
5188054,4,362672.57,362672.57,0.0,0.0,0.0
1030465,4,7169129.94,7169129.94,0.0,0.0,0.0
6351203,4,8537861.24,8537861.24,0.0,0.0,0.0
6123734,4,1989311.31,1989311.31,0.0,0.0,0.0
5270232,1,400247.34,0.0,0.0,1056209.89,1456457.23
6362394,4,2216437.25,2216437.25,0.0,0.0,0.0
6039466,1,296186.51,296186.51,0.0,668223.65,964410.16
6259816,4,98099.07,98099.07,0.0,0.0,0.0
1626250,1,431356.55,431356.55,0.0,2787800.23,3219156.78
6273143,1,696575.46,696575.46,0.0,0.0,696575.46
299861,1,211394.45,31304.0,0.0,248.0,211642.45
2798811,1,81216.23,81216.23,0.0,917796.81,999013.04
2894959,3,6021.36,127546.94,121525.58,0.0,0.0
5819560,1,117555.46,0.0,0.0,281415.3,398970.76
1030390,1,1735466.52,1735466.52,0.0,0.0,1735466.52
575854,4,37065.55,37065.55,0.0,0.0,0.0
4374714,1,227624.3,227624.3,0.0,0.0,227624.3
1032310,4,4120.14,4120.14,0.0,0.0,0.0
6055666,1,3695429.98,3695429.98,0.0,223917.78,3919347.75
6362534,4,274799.58,274799.58,0.0,0.0,0.0
5188041,1,2701644.17,2701644.17,0.0,0.0,2701644.17
3193186,1,793886.87,793886.87,0.0,1841967.2,2635854.07
1686921,3,2907.32,45010.15,42102.83,0.0,0.0
3652884,1,326198.97,534426.0,208227.03,0.0,326198.97
6272187,4,425861.93,425861.93,0.0,0.0,0.0
4388745,1,322991.82,322991.82,0.0,57138.9,380130.72
3563225,3,832.5,0.0,0.0,0.0,0.0
5010003,1,174566.53,174566.53,0.0,1191715.74,1366282.27
2231777,0,175459.17,9388087.24,9563546.41,1997348.27,1821889.1
3060,1,1096187.24,1096187.24,0.0,0.0,1096187.24
5724274,1,10000000.0,10000000.0,0.0,141403.34,10141403.34
4376732,4,1073994.15,0.0,0.0,1841422.63,2915416.77
3428312,1,374357.67,0.0,0.0,547105.31,921462.98
6316161,1,265626.31,10741.0,0.0,58522.53,324148.84
6027400,4,864994.24,864994.24,0.0,0.0,0.0
3647984,3,11971.69,94298.0,82326.31,0.0,0.0
6020341,1,4640633.37,4640633.37,0.0,0.0,4640633.37
3744559,3,1658.4,0.0,0.0,0.0,0.0
4109376,0,78362.31,138792.0,217154.31,49866.8,0.0
5066402,1,51058.16,0.0,0.0,1961878.91,2012937.06
2110773,0,206562.92,3436982.36,3643545.28,212914.27,6351.35
1059473,1,4454632.3,4454632.3,0.0,387523.26,4842155.56
3390391,4,524075.46,0.0,0.0,1405887.94,1929963.4
4244285,0,95255.75,1812084.16,1907339.92,577446.34,482190.59
254635,1,151318.29,320921.6,169603.31,217676.24,389548.7
6362510,4,2079746.13,2079746.13,0.0,0.0,0.0
186500,0,312910.94,47409.0,360319.94,0.0,55973.39
1370394,0,182355.11,6968800.08,7151155.19,6299162.28,6116807.17
1145565,3,4859.45,10050.0,5190.55,0.0,0.0
1030586,1,1311150.9,1311150.9,0.0,0.0,1311150.9
6347569,3,3325.54,27804.0,24478.46,0.0,0.0
4205228,1,364659.68,45542.0,0.0,135711.86,500371.54
4807189,0,103871.01,721.0,104592.01,3220049.0,3116177.99
5106149,0,457744.82,17584418.03,18042162.85,3789877.83,3332133.01
5033221,4,194758.69,79656.0,0.0,1022064.21,1216822.89
5996405,4,10000000.0,29585040.37,19585040.37,0.0,0.0
1030478,1,79441.66,79441.66,0.0,2051790.44,2131232.1
488228,4,393431.74,0.0,0.0,510941.57,893016.89
6272068,1,6961359.11,6961359.11,0.0,1734492.77,8695851.88
3530903,4,248071.56,248071.56,0.0,0.0,0.0
2515484,0,147424.11,3870170.04,4017594.15,3981465.47,3834041.37
4937874,3,26521.92,0.0,0.0,0.0,0.0
1030280,1,1093155.19,1093155.19,0.0,1966451.64,3059606.83
4145762,1,156507.4,0.0,0.0,1413900.96,1570408.36
4785675,1,59829.03,59829.03,0.0,0.0,59829.03
4124740,0,247691.45,29845.38,277536.84,603773.04,356081.59
5563734,1,2641674.43,2641674.43,0.0,0.0,2641674.43
6362443,1,1152538.9,1152538.9,0.0,0.0,1152538.9
2209534,3,969.48,0.0,0.0,0.0,0.0
3140429,4,1004687.7,213925.0,0.0,143167.33,1147855.04
